Unnamed: 0,店舗名,住所,緯度,経度,チェック
1197,名古屋大学附属図書館店,愛知県 名古屋市千種区 不老町 名古屋大学附属中央図書館,35.155655,136.964676,0
1198,名古屋猪子石店,愛知県 名古屋市名東区 猪子石2-804,35.188553,137.00769,0
1199,藤が丘effe店,愛知県 名古屋市名東区 藤が丘170-4 effe,35.182381,137.021469,0
1200,御器所駅前店,愛知県 名古屋市昭和区 阿由知通4-2-1,35.149265,136.933334,0
1201,名古屋高辻店,愛知県 名古屋市昭和区 白金3-11-11,35.141903,136.917801,0
1202,イオン八事店,愛知県 名古屋市昭和区 広路町石坂2-1 イオン八事B2階,35.137169,136.962418,0
1203,中京大学 名古屋キャンパス店,愛知県 名古屋市昭和区 八事本町101-2 中京大学名古屋キャンパスセンタービルＧ階,35.138783,136.965393,0
1204,名古屋市立大学病院店,愛知県 名古屋市瑞穂区 瑞穂町川澄1 名古屋市立大学病院　外来診療棟,35.139385,136.935196,0
1205,プライムツリー赤池店,愛知県 日進市 赤池町箕ノ手1 プライムツリー赤池,35.117123,137.021759,0
1206,日進香久山店,愛知県 日進市 香久山4-201-3 MiO香久山 con*te uno,35.144329,137.026611,0
1207,日進竹の山店,愛知県 日進市 竹の山2-2306,35.157089,137.034012,0
1208,ららぽーと愛知東郷3階店,愛知県 愛知郡 東郷町東郷中央土地区画整理事業62街区1・3 ららぽーと愛知東郷3階(店舗番号3470),35.096897,137.052643,0
1209,TSUTAYA BOOKSTORE ららぽーと愛知東郷店,愛知県 愛知郡 東郷町東郷中央土地区画整理事業62街区1・3 ららぽーと愛知東郷2階(店舗番号23601),35.096897,137.052643,0
1210,みよし店,愛知県 みよし市 三好町中島70-1,35.093372,137.074417,0
1211,豊田上原店,愛知県 豊田市 上原町一丁田74-1,35.115406,137.165543,0
1212,豊明店,愛知県 豊明市 沓掛町十三塚2,35.073902,137.025055,0
1213,イオンモール東浦2階店,愛知県 知多郡 東浦町緒川旭13-2 イオンモール東浦 2階,34.982567,136.971863,0
1214,イオンモール東浦1階店,愛知県 知多郡 東浦町緒川旭13-2 イオンモール東浦 1階,34.982567,136.971863,0
1215,豊田鞍ケ池公園店,愛知県 豊田市 池田町五反田566-1 鞍ケ池公園,35.098087,137.216171,0
1216,豊田T-FACE店,愛知県 豊田市 若宮町1-57-1 T-FACE A館2階,35.087593,137.155624,0
1217,豊田元町店,愛知県 豊田市 土橋町1-21 MEGA ドン・キホーテ UNY豊田元町,35.063358,137.129593,0
1218,知立上重原店,愛知県 知立市 上重原町恩田214,35.00243,137.023788,0
1219,ギャラリエアピタ知立店,愛知県 知立市 長篠町大山18-1 ギャラリエアピタ知立,34.997875,137.051651,0
1220,豊田住吉店,愛知県 豊田市 住吉町平和27-1,35.035778,137.123947,0
1221,大府柊山店,愛知県 大府市 柊山町3-401,35.018784,136.953247,0
1222,半田店,愛知県 半田市 出口町１-40-8,34.902882,136.923828,0
1223,ラスパ太田川店,愛知県 東海市 大田町下浜田102-1 ラスパ太田川ショッピングセンター (南館1F),35.022758,136.893448,0
1224,東海加木屋店,愛知県 東海市 加木屋町石田72,35.006935,136.907104,0
1225,中部国際空港セントレアFLIGHT OF DREAMS店,愛知県 常滑市 セントレア1-1 FLIGHT OF DREAMS,34.85537455,136.8170404,0
1226,中部国際空港セントレア店,愛知県 常滑市 セントレア1-1 中部国際空港セントレア(4F),34.858509,136.809021,0
1227,中部国際空港出発ターミナル内店,愛知県 常滑市 セントレア1-1 中部国際空港セントレア(3F),34.858509,136.809021,0
1228,中部国際空港第２セントレアビル店,愛知県 常滑市 セントレア1-1 第2セントレアビル,34.858509,136.809021,0
1229,イオンモール常滑店,愛知県 常滑市 りんくう町2-20-3 イオンモール常滑,34.882442,136.826782,0
1230,イオンモール扶桑店,愛知県 丹羽郡 扶桑町南山名高塚5-1 イオンモール扶桑,35.36147397,136.8999467,0
1231,名古屋 アピタ長久手店,愛知県 長久手市 戸田谷901-1 アピタ長久手店,35.172455,137.038345,0
1232,イオンモール長久手店,愛知県 長久手市 勝入塚501番地 イオンモール長久手,35.17223,137.049454,0
1233,愛知医科大学店,愛知県 長久手市 岩作雁又1-1,35.19241,137.048386,0
1234,北名古屋店,愛知県 北名古屋市 井瀬木鴨80-1,35.24345,136.883652,0
1235,VIA MALL アピタ江南西店,愛知県 江南市 松竹町上野205 VIA MALL アピタ江南西,35.342606,136.855438,0
1236,犬山梅坪店,愛知県 犬山市 梅坪2-116,35.374886,136.951981,0
1237,小牧市中央図書館店,愛知県 小牧市 中央1-234 小牧市中央図書館,35.28936,136.926208,0
1238,小牧川西店,愛知県 小牧市 川西1-1-5,35.285061,136.907394,0
1239,春日井東野店,愛知県 春日井市 東野町9-20-15,35.26117398,136.9867098,0
1240,春日井南下原店,愛知県 春日井市 南下原町3-12-4,35.26816684,136.9719238,0
1241,イーアス春日井店,愛知県 春日井市 六軒屋町東丘22 イーアス春日井,35.258999,136.982651,0
1242,TSUTAYA 春日井店,愛知県 春日井市 美濃町2-3,35.239407,136.942642,0
1243,春日井勝川店,愛知県 春日井市 小野町2-1-1,35.228458,136.961197,0
1244,アピタ高蔵寺店,愛知県 春日井市 中央台2-5 アピタ高蔵寺店,35.282776,137.048828,0
1245,TSUTAYA 瀬戸店,愛知県 瀬戸市 西本地町2-222-1,35.206924,137.056458,0
1246,あま篠田店,愛知県 あま市 篠田鹿造3,35.183472,136.790543,0
1247,テラスウォーク一宮店,愛知県 一宮市 両郷町1-2 テラスウォーク一宮,35.311169,136.816635,0
1248,一宮富士店,愛知県 一宮市 富士3-1-12,35.30225472,136.8190026,0
1249,尾張一宮パーキングエリア（下り線）店,愛知県 一宮市 千秋町塩尻14-2 尾張一宮パーキングエリア（下り線）,35.281567,136.854004,0
1250,尾張一宮パーキングエリア（上り線）店,愛知県 一宮市 丹陽町三ツ井2709-6 尾張一宮パーキングエリア（上り線）,35.278114,136.845886,0
1251,稲沢桜木宮前店,愛知県 稲沢市 桜木宮前町77-1,35.253773,136.77803,0
1252,アピタタウン稲沢店,愛知県 稲沢市 天池五反田町1 アピタタウン稲沢,35.252556,136.771484,0
1253,リーフウォーク稲沢店,愛知県 稲沢市 長野7-1-2 リーフウォーク稲沢,35.26103954,136.818832,0
1254,イオンモール木曽川店,愛知県 一宮市 木曽川町黒田南八ツヶ池25-1,35.349159,136.773605,0
1255,一宮木曽川店,愛知県 一宮市 木曽川町外割田四の通り131,35.339062,136.771683,0
1256,津島大坪店,愛知県 津島市 大坪町蛤田28-1,35.160973,136.775421,0
1257,天王川公園店,愛知県 津島市 宮川町1-1 天王川公園,35.172272,136.719345,0
1258,愛西店,愛知県 愛西市 善太新田町十二上57,35.120911,136.765533,0
1259,アピタ四日市店,三重県 四日市市 安島1-3-31 トナリエ四日市,34.968884,136.616714,0
1260,イオンタウン四日市泊店,三重県 四日市市 泊小柳町4-5 イオンタウン四日市泊,34.940277,136.602753,0
1261,四日市中央緑地店,三重県 四日市市 日永東1-3-21 中央緑地,34.952526,136.611801,0
1262,菰野町店,三重県 三重郡 菰野町宿野神明田325-2,35.005203,136.530289,0
1263,イオンモール四日市北店,三重県 四日市市 富州原町2-40 イオンモール四日市北,35.008869,136.655441,0
1264,イオンモール東員店,三重県 員弁郡 東員町長深510-1 イオンモール東員,35.061817,136.57991,0
1265,イオンモール桑名店,三重県 桑名市 新西方1-22 イオンモール桑名,35.072212,136.662552,0
1266,桑名サンシパーク店,三重県 桑名市 大仲新田111-1 桑名サンシパーク,35.08057052,136.6067813,0
1267,ジャズドリーム長島店,三重県 桑名市 長島町浦安368 三井アウトレットパーク ジャズドリーム長島,35.029049,136.729919,0
1268,EXPASA御在所サービスエリア(上り線)店,三重県 四日市市 山之一色町池の谷口1569-2 東名阪自動車道　EXPASA御在所(上り線),35.01923651,136.590399,0
1269,EXPASA御在所サービスエリア（下り線）店,三重県 四日市市 山之一色町乱取口1491-2　 東名阪自動車道　EXPASA御在所(下り線）,35.012653,136.600891,0
1270,四日市尾平店,三重県 四日市市 尾平町天王川原1863-1,34.977097,136.591003,0
1271,TSUTAYA 鈴鹿中央通店,三重県 鈴鹿市 算所町417-1,34.870678,136.551102,0
1272,イオンモール鈴鹿店,三重県 鈴鹿市 庄野羽山4-1-2,34.87376,136.533142,0
1273,ベイスクエア津店,三重県 津市 藤方716 BAY SQUARE Tsu,34.685066,136.518753,0
1274,イオンモール津南店,三重県 津市 高茶屋小森町145 イオンモール津南,34.670269,136.517746,0
1275,津高茶屋店,三重県 津市 高茶屋小森町981-6,34.665035,136.507797,0
1276,久居インターガーデン店,三重県 津市 久居明神町風早2533 久居インターガーデン,34.684696,136.462875,0
1277,イオンモール明和店,三重県 多気郡 明和町中村1223 イオンモール明和,34.581547,136.612457,0
1278,松阪川井店,三重県 松阪市 川井町772-31,34.579918,136.519104,0
1279,イオンタウン伊勢ララパーク店,三重県 伊勢市 小木町538 イオンタウンイセララパーク,34.504902,136.725616,0
1280,伊勢 内宮前店,三重県 伊勢市 宇治今在家町中賀集楽37-4,34.423473,136.729813,0
1281,鈴鹿玉垣店,三重県 鈴鹿市 北玉垣町細田1681-1,34.866165,136.58699,0
1282,イオンタウン伊賀上野店,三重県 伊賀市 四十九町1850 イオンタウン伊賀上野,34.747944,136.135193,0
1283,ブランチ大津京店,滋賀県 大津市 二本松1-1 ブランチ大津京,35.02972,135.864716,0
1284,ビエラ大津店,滋賀県 大津市 春日町1-3,35.003181,135.865448,0
1285,三井アウトレットパーク滋賀竜王店,滋賀県 蒲生郡 竜王町薬師砂山1178-694 三井アウトレットパーク滋賀竜王,35.0615859,136.1005622,0
1286,ビバシティ彦根1階 ビバマルシェ店,滋賀県 彦根市 竹ヶ鼻町43-1 ビバシティ彦根1階,35.244106,136.250107,0
1287,カインズモール彦根店,滋賀県 彦根市 馬場2-1-1,35.277943,136.243561,0
1288,ビバシティ彦根店,滋賀県 彦根市 高宮町1330-2 ビバシティ彦根,35.243515,136.252975,0
1289,多賀サービスエリア（上り線）店,滋賀県 犬上郡 多賀町敏満寺62-2 多賀サービスエリア（上り線）,35.219063,136.282852,0
1290,EXPASA多賀サービスエリア（下り線）店,滋賀県 犬上郡 多賀町敏満寺66-11 名神高速道路　EXPASA多賀（下り線）,35.220375,136.283661,0
1291,近江八幡店,滋賀県 近江八幡市 鷹飼町北2-3-11,35.127338,136.105667,0
1292,草津駒井沢店,滋賀県 草津市 駒井沢町18,35.041668,135.9599,0
1293,草津A・SQUARE店,滋賀県 草津市 西渋川1-23-23,35.024189,135.960098,0
1294,草津国道１号店,滋賀県 草津市 草津1-20-20,35.015129,135.965942,0
1295,南草津駅西口店,滋賀県 草津市 南草津2-1-25,35.005081,135.943283,0
1296,イオンモール草津店,滋賀県 草津市 新浜町300 イオンモール草津,34.99818,135.912125,0
1297,近鉄草津店,滋賀県 草津市 渋川1-1-50 近鉄百貨店草津店2階,35.023121,135.962952,0
1298,滋賀長浜店,滋賀県 長浜市 川崎町265,35.392147,136.28421,0
1299,東近江八日市店,滋賀県 東近江市 八日市上之町7-40,35.113129,136.20311,0
1300,甲賀水口店,滋賀県 甲賀市 水口町水口6004-1,34.980461,136.192886,0
1301,京都四条河原町店,京都府 京都市下京区 四条通寺町東入二丁目御旅町30番地 京都セントラルイン,35.00398973,135.768088,0
1302,京都信用金庫本店ビル店,京都府 京都市下京区 四条通柳馬場東入立売東町7 京都信用金庫本店ビル,35.00342999,135.7646079,0
1303,京都四条通ヤサカビル店,京都府 京都市下京区 四条通柳馬場西入ル 立売中之町106 ヤサカ四条ビル,35.00394999,135.7639097,0
1304,ＬＡＱＵＥ四条烏丸店,京都府 京都市下京区 四条通室町東入函谷鉾町101 アーバンネット四条烏丸ビル,35.00401282,135.759301,0
1305,JR京都駅 新幹線中央口店,京都府 京都市下京区 東塩小路高倉町8-3 JR東海京都駅構内 ASTY京都 2階,34.985142,135.761215,0
1306,JR京都駅 新幹線改札内店,京都府 京都市下京区 東塩小路町680-6 JR-PLUS京都営業所,34.986465,135.761749,0
1307,京都Porta店,京都府 京都市下京区 烏丸通塩小路下ル 東塩小路町902 駅前地下街ポルタ,34.992943,135.759583,0
1308,JR京都駅 西口店,京都府 京都市下京区 烏丸通塩小路下ル 東塩小路町 JR京都駅2階 橋上南北自由通路,34.992943,135.759583,0
1309,京都タワー サンド店,京都府 京都市下京区 烏丸通七条下ル 東塩小路町721-1　京都タワービル,34.98744246,135.759602,0
1310,からすま京都ホテル店,京都府 京都市下京区 烏丸通綾小路下ル 二帖半敷町652 からすま京都ホテル,34.992943,135.759583,0
1311,TSUTAYA 京都リサーチパーク店,京都府 京都市下京区 中堂寺粟田町91　 京都リサーチパーク 9号館,34.994747,135.737457,0
1312,ビバスクエア京都 梅小路公園店,京都府 京都市下京区 観喜寺町 梅小路公園内 JR梅小路京都西駅前,34.98817828,135.7440324,0
1313,京都久世店,京都府 京都市南区 久世殿城町453-2,34.956608,135.717514,0
1314,イオンモールKYOTO店,京都府 京都市南区 西九条鳥居口町1,34.982719,135.754532,0
1315,イオンモール京都桂川1階店,京都府 京都市南区 久世高田町376-1 イオンモール京都桂川　1階,34.963566,135.707932,0
1316,イオンモール京都桂川2階店,京都府 京都市南区 久世高田町376-1 イオンモール京都桂川 2階,34.963566,135.707932,0
1317,イオンモール北大路店,京都府 京都市北区 小山北上総町49-1 イオンモール北大路,35.044804,135.758087,0
1318,京都三条大橋店,京都府 京都市中京区 三条通河原町東入ル中島町113 近江屋ビル 1F,35.00943882,135.7712511,0
1319,京都BAL店,京都府 京都市中京区 河原町通三条下ル山崎町251 京都BAL　3F,35.00695808,135.7693609,0
1320,京都新京極店,京都府 京都市中京区 新京極通三条下ル 桜之町421　小町ビル,35.009998,135.751389,0
1321,京都烏丸六角店,京都府 京都市中京区 六角通東洞院西入 堂之前町254,35.00760078,135.7597926,0
1322,京都錦小路店,京都府 京都市中京区 東洞院通蛸薬師下ル 元竹田町651,35.011112,135.764404,0
1323,京都三条烏丸ビル店,京都府 京都市中京区 三条通烏丸西入ル 御倉町85-1 ＫＤＸ京都烏丸ビル 1F,35.00883055,135.759271,0
1324,コトチカ烏丸御池店,京都府 京都市中京区 虎屋町地先,35.010387,135.759521,0
1325,京都祇園ホテル店,京都府 京都市東山区 祇園町南側555 祇園ホテル 1F,35.003292,135.776566,0
1326,京阪祇園四条駅店,京都府 京都市東山区 四条大橋東詰 「京阪祇園四条駅」構内 103区画,34.997093,135.776398,0
1327,京都二寧坂ヤサカ茶屋店,京都府 京都市東山区 高台寺南門通下河原東入桝屋町349,35.007641,135.777481,0
